                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.0762,                0.71841,                 1.0555,                0.83941,                  0.765,                0.83634,                0.57781,                 1.2199,                0.83781,                 1.2856,               0.001043,               0.001043,               0.001043
                    147,                 1.0673,                0.72793,                 1.0573,                0.84388,                0.77474,                0.84338,                0.58169,                 1.1302,                0.84266,                 1.1929,              0.0010364,              0.0010364,              0.0010364
                    148,                  1.088,                0.71716,                 1.0551,                0.86524,                0.76667,                0.83258,                 0.5739,                 1.1702,                0.79685,                 1.2503,              0.0010298,              0.0010298,              0.0010298
                    149,                 1.0546,                0.70526,                 1.0463,                0.84531,                  0.775,                0.82664,                0.56674,                 1.2104,                0.87263,                 1.2612,              0.0010232,              0.0010232,              0.0010232
                    150,                  1.071,                0.73159,                 1.0589,                0.86364,                0.75333,                0.82823,                0.57352,                 1.1382,                0.78794,                 1.2317,              0.0010166,              0.0010166,              0.0010166
                    151,                 1.0363,                0.72247,                  1.057,                0.84263,                0.75858,                0.83478,                 0.5737,                 1.1489,                0.85213,                 1.2133,                0.00101,                0.00101,                0.00101
                    152,                 1.0439,                0.69928,                  1.046,                 0.8634,                0.74833,                0.83624,                0.57473,                 1.1197,                0.78041,                 1.2031,              0.0010034,              0.0010034,              0.0010034
                    153,                 1.0633,                0.70162,                 1.0491,                0.83908,                0.77167,                0.84496,                0.59774,                 1.1326,                0.76898,                 1.2421,              0.0009968,              0.0009968,              0.0009968
                    154,                 1.0186,                 0.6765,                 1.0342,                0.84991,                0.76167,                0.83444,                0.58478,                 1.1556,                0.77548,                 1.2353,              0.0009902,              0.0009902,              0.0009902
                    155,                 1.0445,                0.69338,                 1.0434,                0.88029,                  0.745,                0.83446,                 0.5832,                 1.1261,                0.84911,                 1.2068,              0.0009836,              0.0009836,              0.0009836
                    156,                 1.0411,                0.69012,                 1.0334,                0.86164,                  0.745,                0.83142,                0.57178,                 1.1148,                0.86943,                 1.2094,               0.000977,               0.000977,               0.000977
                    157,                 1.0123,                0.68797,                 1.0473,                0.87856,                0.76167,                0.84471,                0.59167,                 1.1181,                0.76899,                 1.1925,              0.0009704,              0.0009704,              0.0009704
                    158,                 1.0473,                 0.6927,                 1.0488,                0.82333,                0.78167,                 0.8404,                0.59252,                 1.1079,                0.81075,                 1.2132,              0.0009638,              0.0009638,              0.0009638
                    159,                 1.0555,                0.69917,                 1.0516,                0.85237,                0.76022,                0.83689,                 0.5832,                  1.147,                0.86814,                 1.2174,              0.0009572,              0.0009572,              0.0009572
                    160,                 1.0399,                0.70256,                 1.0546,                 0.8796,                0.77167,                0.85326,                0.60151,                 1.1258,                0.79533,                 1.2424,              0.0009506,              0.0009506,              0.0009506
                    161,                 1.0397,                0.69818,                 1.0604,                0.86899,                   0.79,                0.85095,                0.58521,                 1.1224,                0.79503,                 1.2063,               0.000944,               0.000944,               0.000944
                    162,                 1.0295,                0.68868,                 1.0448,                0.88304,                0.76333,                0.85281,                0.59563,                 1.1242,                0.79037,                  1.221,              0.0009374,              0.0009374,              0.0009374
                    163,                 1.0392,                0.66323,                 1.0343,                0.86305,                0.79667,                 0.8521,                0.59181,                 1.1794,                0.83425,                 1.2469,              0.0009308,              0.0009308,              0.0009308
                    164,                 1.0314,                0.67874,                 1.0435,                 0.8562,                0.81667,                0.85882,                0.60867,                 1.0898,                0.82662,                 1.1678,              0.0009242,              0.0009242,              0.0009242
                    165,                 1.0094,                0.68019,                 1.0307,                0.88326,                0.75657,                0.84239,                0.59503,                 1.0824,                 0.7694,                 1.1745,              0.0009176,              0.0009176,              0.0009176
                    166,                 1.0108,                0.69419,                 1.0439,                0.84818,                0.77282,                0.84255,                0.58869,                 1.1265,                0.79917,                  1.191,               0.000911,               0.000911,               0.000911
                    167,                 1.0145,                0.66377,                 1.0352,                0.83666,                0.79333,                0.84554,                 0.5884,                 1.0829,                0.76643,                 1.1789,              0.0009044,              0.0009044,              0.0009044
                    168,                 1.0076,                0.65592,                 1.0188,                0.84448,                0.78737,                0.84166,                0.57855,                 1.1215,                0.75625,                 1.2074,              0.0008978,              0.0008978,              0.0008978
                    169,                0.99086,                0.66195,                 1.0389,                 0.8705,                0.76833,                 0.8348,                0.58835,                 1.0853,                0.74791,                 1.1962,              0.0008912,              0.0008912,              0.0008912
                    170,                 1.0114,                0.66549,                 1.0355,                0.88024,                   0.77,                0.84326,                0.59382,                 1.0519,                0.72665,                 1.1562,              0.0008846,              0.0008846,              0.0008846
                    171,                 1.0082,                0.67512,                 1.0467,                0.88051,                0.78667,                0.84096,                0.58232,                 1.0616,                0.71757,                 1.1825,               0.000878,               0.000878,               0.000878
                    172,                0.98508,                0.64814,                 1.0171,                0.86619,                0.81333,                0.85879,                0.60998,                  1.056,                 0.7446,                 1.1586,              0.0008714,              0.0008714,              0.0008714
                    173,                0.99686,                0.65237,                 1.0244,                0.85546,                0.77667,                0.84139,                0.59456,                 1.0441,                0.79082,                 1.1588,              0.0008648,              0.0008648,              0.0008648
                    174,                0.99117,                 0.6626,                 1.0371,                0.86915,                0.77833,                0.85043,                 0.6017,                 1.0615,                0.74647,                 1.1606,              0.0008582,              0.0008582,              0.0008582
                    175,                0.97571,                0.64133,                 1.0168,                0.86923,                0.78657,                0.84991,                0.59153,                 1.1736,                0.79201,                 1.2438,              0.0008516,              0.0008516,              0.0008516
                    176,                 1.0161,                0.66099,                 1.0389,                0.84647,                0.80667,                0.84877,                0.60273,                 1.0688,                0.79981,                 1.1778,               0.000845,               0.000845,               0.000845
                    177,                 0.9983,                0.64896,                 1.0368,                0.90554,                0.78833,                0.86017,                0.60841,                 1.0334,                0.72274,                  1.156,              0.0008384,              0.0008384,              0.0008384
                    178,                 0.9547,                0.63545,                 1.0082,                0.89496,                 0.8236,                0.86741,                0.60319,                 1.0963,                0.79757,                 1.1843,              0.0008318,              0.0008318,              0.0008318
                    179,                0.99353,                0.64127,                 1.0172,                 0.9002,                 0.7667,                0.85743,                0.59995,                 1.1888,                 0.7785,                 1.2941,              0.0008252,              0.0008252,              0.0008252
                    180,                0.95864,                0.62866,                0.99797,                0.90013,                0.76613,                0.84471,                0.59838,                 1.1452,                0.82698,                 1.2681,              0.0008186,              0.0008186,              0.0008186
                    181,                0.97648,                0.63055,                   1.02,                0.88544,                0.76667,                0.84391,                0.60232,                 1.1534,                0.78098,                 1.2591,               0.000812,               0.000812,               0.000812
                    182,                 0.9781,                0.64817,                 1.0312,                0.87931,                0.79667,                0.85577,                0.60779,                 1.1128,                0.78924,                 1.2631,              0.0008054,              0.0008054,              0.0008054
